0.0508680639	0.05086806293986078
0.0508680396	0.050868038968021494
0.0508680362	0.05086803574388195
0.0508679801	0.05086798028135217
0.0508679044	0.050867904211896034
0.0508679009	0.05086790084149642
0.0508678628	0.05086786281003347
0.0508678559	0.050867855942241844
0.050867831	0.05086783152317289
0.0508678039	0.050867803876519666
0.050867762	0.05086776224866029
0.0508677171	0.050867717278485935
0.0508676721	0.05086767222588705
0.05086763	0.05086763046435172
0.0508675718	0.05086757165597742
0.050867499	0.05086749895967687
0.0508674675	0.050867467700652064
0.0508673808	0.050867381022192126
0.0508673773	0.05086737745263662
0.0508673673	0.050867367112492554
0.0508673636	0.0508673636103814
0.0508673282	0.05086732870456619
0.0508673256	0.05086732530736244
0.0508672909	0.05086729071720831
0.0508672665	0.05086726645531516
0.0508672008	0.05086720068909488
0.0508671309	0.0508671311668602
0.0508671144	0.05086711399278102
0.050867055	0.05086705507641474
0.0508670207	0.05086702051149568
0.0508670134	0.05086701350295758
0.0508668991	0.05086689912879841
0.050866854	0.050866854063576855
0.0508668506	0.050866850564402204
0.0508668472	0.050866847098040346
0.050866747	0.05086674680248641
0.0508667434	0.050866743336400365
0.0508667192	0.05086671912223921
0.0508666914	0.0508666914108465
0.0508666845	0.05086668447479355
0.0508666743	0.05086667414464424
0.0508666464	0.05086664643487463
0.050866622	0.05086662213458547
0.0508666185	0.05086661859900869
0.0508666014	0.05086660131070952
0.0508665985	0.050866598045910164
0.0508665943	0.050866594495646476
0.0508665631	0.050866563270644094
0.0508665528	0.0508665528495981
0.0508665425	0.050866542466129226
0.0508664972	0.0508664973863232
0.0508664662	0.050866466214584766
0.050866442	0.05086644197797998
0.0508664386	0.05086643852276416
0.0508664351	0.05086643505632141
0.0508664178	0.050866417757482164
0.0508663832	0.050866383164975604
0.0508663662	0.050866365966708564
0.0508663347	0.050866334792662365
0.0508663277	0.05086632781301166
0.0508662654	0.050866265499297444
0.0508662585	0.050866258541037664
0.0508661685	0.05086616857153489
0.0508661581	0.05086615814552607
0.0508661546	0.05086615463622842
0.0508661442	0.050866144217054876
0.050866134	0.0508661338687551
0.0508660543	0.050866054308123285
0.0508660508	0.05086605081313602
0.0508660473	0.050866047315434836
0.0508660336	0.05086603350026377
0.0508660161	0.05086601615767861
0.0508660127	0.05086601267896432
0.0508660024	0.05086600231738792
0.0508659578	0.05086595749725356
0.0508658709	0.050865871014307756
0.0508657981	0.05086579831047956
0.0508657844	0.05086578444111319
0.0508657809	0.05086578093951595
0.0508657705	0.05086577052755175
0.0508657667	0.05086576692801752
0.0508657497	0.05086574963083543
0.0508657249	0.05086572522916148
0.0508657184	0.05086571829627238
0.050865708	0.050865707906800076
0.0508656702	0.05086566994944636
0.0508656458	0.05086564574108744
0.0508656042	0.050865604218388406
0.0508655936	0.05086559373944848
0.0508655247	0.050865524612128045
0.0508655212	0.05086552113839625
0.0508655179	0.05086551772434207
0.0508654971	0.05086549700515423
0.0508654867	0.050865486642393855
0.0508654348	0.05086543479360026
0.0508654036	0.050865403652043874
0.0508653968	0.050865396747115675
0.0508653514	0.05086535167750995
0.0508653098	0.050865310055616585
0.0508652856	0.05086528574483964
0.0508652549	0.05086525468806058
0.0508652518	0.05086525138414332
0.050865248	0.05086524793724541
0.0508652307	0.05086523066393966
0.0508652098	0.05086520988202815
0.0508652058	0.050865206208588455
0.0508652031	0.050865202835693214
0.0508651857	0.05086518558846586
0.0508651618	0.05086516152302332
0.0508651381	0.050865137593069765
0.0508651062	0.05086510643250647
0.0508650753	0.05086507534995572
0.0508650294	0.05086503012183238
0.0508650267	0.05086502666442995
0.0508650228	0.05086502306316913
0.0508650199	0.05086501967997307
0.0508650058	0.05086500582835497
0.0508649887	0.05086498858946353
0.0508649852	0.05086498514657969
0.0508649367	0.0508649367554321
0.0508649265	0.05086492641999529
0.0508648779	0.05086487800890525
0.0508648503	0.05086485034469206
0.0508647883	0.05086478821136496
0.0508647603	0.05086476048484778
0.0508647368	0.05086473645785483
0.0508644631	0.050864463507733784
0.0508644458	0.05086444608159625
0.0508644045	0.05086440457289889
0.0508643906	0.050864390672824666
0.0508643664	0.05086436643050416
0.0508642906	0.050864290482563856
0.0508642246	0.05086422476257624
0.0508642213	0.050864221254824905
0.0508641107	0.05086411072803598
0.0508641073	0.05086410722821927
0.0508639759	0.05086397598157667
0.0508638897	0.05086388965543403
0.0508638138	0.05086381370861406
0.0508637894	0.05086378944811419
0.0508637657	0.050863765368055314
0.0508637201	0.05086372033442774
0.0508636856	0.05086368569831903
0.0508636721	0.050863671897025106
0.0508636687	0.05086366846943843
0.0508636512	0.050863651163738165
0.0508636375	0.05086363735989443
0.0508636336	0.0508636337639118
0.0508636129	0.05086361295981543
0.0508635995	0.0508635992168749
0.0508634302	0.05086343017191696
0.0508633302	0.05086333013638298
0.050863296	0.05086329572874096
0.0508632782	0.050863278367437946
0.0508631301	0.050863130075236386
0.0508630676	0.05086306785088313
0.0508630439	0.05086304373528129
0.0508630169	0.05086301626952024
0.0508629885	0.05086298862582851
0.0508629819	0.050862981779699216
0.0508629262	0.050862926488439
0.0508628367	0.050862836805937756
0.0508628195	0.05086281953413289
0.0508627334	0.05086273336866897
0.0508627229	0.05086272297464214
0.0508626746	0.050862674672173
0.0508626709	0.05086267110118943
0.0508626399	0.05086263999920866
0.0508626334	0.05086263317251878
0.0508626261	0.05086262620127547
0.0508626227	0.050862622712849505
0.050862564	0.05086256406683756
0.0508625576	0.0508625572879688
0.0508625123	0.05086251242049113
0.0508624677	0.050862467637507125
0.0508624604	0.05086246062046382
0.0508624054	0.05086240544356665
0.0508623507	0.050862350424003305
0.0508622121	0.05086221245189891
0.0508621883	0.05086218830127514
0.0508621399	0.05086213999588251
0.0508620716	0.05086207124371926
0.0508620678	0.05086206778623896
0.050862064	0.050862064217462664
0.0508620606	0.05086206069422457
0.0508620572	0.050862057207197
0.0508620433	0.050862043361227405
0.0508619883	0.05086198824420266
0.0508619674	0.050861967494700386
0.0508619607	0.05086196060518025
0.0508619019	0.050861901983614656
0.0508618951	0.050861895065320586
0.0508618433	0.05086184334716043
0.0508618261	0.0508618260871422
0.0508617228	0.05086172268780228
0.0508615258	0.05086152622284852
0.050861516	0.05086151588030633
0.0508614849	0.05086148485596292
0.0508614333	0.05086143320765737
0.050861416	0.05086141595837408
0.050861409	0.0508614090104581
0.0508613918	0.050861391760565575
0.0508613092	0.050861309137880346
0.0508612368	0.05086123681231578
0.0508612093	0.05086120925150873
0.0508611919	0.05086119196234211
0.0508611406	0.05086114039315144
0.0508611169	0.05086111647408693
0.0508610785	0.05086107857827943
0.0508610749	0.05086107504927483
0.0508610336	0.05086103369413655
0.0508609889	0.050860988927546584
0.0508609786	0.050860978583898146
0.0508609544	0.05086095444977691
0.0508608485	0.050860848018673695
0.0508608133	0.05086081351997898
0.0508607824	0.050860782504842564
0.0508607517	0.050860751590197525
0.0508606071	0.050860607129594095
0.0508605517	0.05086055197196384
0.0508605345	0.05086053467198734
